S_ID,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,ID,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Telco
111,@Rogers @Raptors My tv isn∆t working and I∆m on hold with you for the next 20 minutes to speak with someone.  I jus‡ https://t.co/yHlYt1pvSa,FALSE,0,Rogers,2019-05-31 01:32,TRUE,1134201370247080000,1134271439496970000,82643620,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rememberlebda,0,FALSE,FALSE,NA,NA,Rogers
903,@Rogers your anytime tv app is a complete joke. Can∆t stream shit ever; constantly lagging and out of sync. Can∆t wait to switch to @Bell!,FALSE,0,Rogers,2019-05-31 01:40,FALSE,NA,1134273473977730000,82643620,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jay_Mejia,0,FALSE,FALSE,NA,NA,Rogers
1072,@bubsy93 @Rogers @Raptors In Scarborough too #Rogers !!! Get it Fixed!!!,FALSE,0,bubsy93,2019-05-31 01:43,FALSE,1134270065459770000,1134274224363830000,274015941,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1970euro,0,FALSE,FALSE,NA,NA,Rogers
901,This @Rogers Ignite TV sucks when you live downtown and can hear the Raptors faithful cheering every bucket like 10‡ https://t.co/SMcA0tfZJm,FALSE,1,NA,2019-05-31 01:49,TRUE,NA,1134275683188970000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FinalsWithKawhi,0,FALSE,FALSE,NA,NA,Rogers
1070,@Rogers vice chair is starting to sound like trump which is not a compliment the latter is an idiot.  China wanting‡ https://t.co/O3y7pOVKwX,FALSE,0,Rogers,2019-05-31 01:50,TRUE,NA,1134275897559800000,82643620,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shaun_holst,0,FALSE,FALSE,NA,NA,Rogers
1068,@Rogers I guess you don∆t care about the @Raptors and their fans (AKA ALL OF CANADA). https://t.co/yuUaVlvFS0,FALSE,0,bubsy93,2019-05-31 01:56,FALSE,1134262702111640000,1134277313871450000,274015941,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bubsy93,0,FALSE,FALSE,NA,NA,Rogers
897,I'd just like to highlight how shitty @Rogers  is. No way to stream or watch @Raptors without paying rediculous monthly fees.,FALSE,4,NA,2019-05-31 02:04,FALSE,NA,1134279343293840000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StottVanessa,0,FALSE,FALSE,NA,NA,Rogers
1066,@WGCtweet @hudsonandrex @Jemga @City_tv @Rogers yay! so love #HudsonandRex!! My fave new show!!,FALSE,0,WGCtweet,2019-05-31 02:06,FALSE,1134190272965930000,1134279955439710000,23595462,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AndorianIP,0,FALSE,FALSE,NA,NA,Rogers
1064,@StottVanessa @Rogers @Raptors I∆ll hook you up with a log-in for Sportsnet,FALSE,0,StottVanessa,2019-05-31 02:17,FALSE,1134279343293840000,1134282800109150000,528974832,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25kjackson,0,FALSE,FALSE,NA,NA,Rogers
893,Almost got a new phone (which I really need) except @Rogers won't wave a setup fee. I'm not on a contract so I might look elsewhere.,FALSE,0,NA,2019-05-31 02:20,FALSE,NA,1134283528730840000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Assassinathan,0,FALSE,FALSE,NA,NA,Rogers
1062,Yo @Rogers can y'all stop to try to hack my Google account? I don't even use your line so get yo bitch ass somewhere else pls :),FALSE,0,NA,2019-05-31 02:24,FALSE,NA,1134284535963830000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YtDorel,1,FALSE,FALSE,NA,NA,Rogers
292,#WeAreGetsemani Hosting a youth mission group from #Rogers; #Arkansas... Thankful for theses servant hearts and for‡ https://t.co/2UoZ46pyjY,FALSE,4,NA,2019-05-31 02:27,TRUE,NA,1134285118212910000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",fernhill2,0,FALSE,FALSE,-97.08274924,32.7513814,Rogers
891,@Sportsnet @Rogers @RogersHelps I NEED HELP!!! https://t.co/wZbnQnjZ7h,FALSE,0,Sportsnet,2019-05-31 02:27,FALSE,NA,1134285221057170000,21660529,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JuddSaintJohn,0,FALSE,FALSE,NA,NA,Rogers
1060,@Sportsnet @OddsShark No one cares because they∆re ass and @rogers is scamming everyone,FALSE,0,Sportsnet,2019-05-31 02:28,FALSE,1134283969174880000,1134285372580670000,21660529,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bjtrdff,0,FALSE,FALSE,NA,NA,Rogers
889,@Bell_Aliant how is this freezing fir everybody during raptors game? U kidding me? @Rogers ?,FALSE,0,Bell_Aliant,2019-05-31 02:37,FALSE,NA,1134287732006670000,39530389,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The_Real_Reyes,0,FALSE,FALSE,NA,NA,Rogers
1058,Will @Rogers give @Huawei owners their money back for buying a phone which they were happy to sell and profit from?‡ https://t.co/iappZQr44U,FALSE,0,NA,2019-05-31 02:37,TRUE,NA,1134287823006310000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eddiedental,1,FALSE,FALSE,NA,NA,Rogers
887,@Suesperling @JamberryCarla @TTChelps @BTtoronto @Raptors @HerbieKuhn @Rogers @BlueJays https://t.co/0yjPHj4vOW,FALSE,0,Suesperling,2019-05-31 02:42,FALSE,1134124715759540000,1134289089174350000,309398697,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iJonniM,0,FALSE,FALSE,NA,NA,Rogers
885,@25kjackson @Rogers @Raptors Hallelujah. May God bless you haha,FALSE,0,25kjackson,2019-05-31 02:51,FALSE,1134282800109150000,1134291345978400000,187795786,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StottVanessa,0,FALSE,FALSE,NA,NA,Rogers
1054,@StottVanessa @Rogers @Raptors Do you need it?,FALSE,0,StottVanessa,2019-05-31 02:52,FALSE,1134291345978400000,1134291525914020000,528974832,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25kjackson,0,FALSE,FALSE,NA,NA,Rogers
883,@25kjackson @Rogers @Raptors Pleeeease will DM you!,FALSE,0,25kjackson,2019-05-31 02:53,FALSE,1134291525914020000,1134291782638990000,187795786,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StottVanessa,0,FALSE,FALSE,NA,NA,Rogers
1052,RT @JeffWill729: @Rogers It would be nice if I could get through the rest of the game without my cable cutting out. Unacceptable. Have had‡,FALSE,0,NA,2019-05-31 02:53,FALSE,NA,1134291787655170000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stack_Edwards,1,TRUE,FALSE,NA,NA,Rogers
881,@StottVanessa @Rogers @Raptors <U+0001F44D>,FALSE,1,StottVanessa,2019-05-31 02:53,FALSE,1134291782638990000,1134291882354380000,528974832,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25kjackson,0,FALSE,FALSE,NA,NA,Rogers
1050,Did @Rogers and the @Sportsnet team hire the DAZN crew to build their streaming service? C'MON guys; it's 2019!‡ https://t.co/WXOkFcp4Kp,FALSE,0,NA,2019-05-31 03:06,TRUE,NA,1134295083908570000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UniversalRandom,0,FALSE,FALSE,NA,NA,Rogers
879,@RogersHelps @Rogers @CRTCeng @CRTCHearings Hopefully this will change one day! It's not fair that you guys get to‡ https://t.co/d37Dz0FMoh,FALSE,0,RogersHelps,2019-05-31 03:19,TRUE,1133114736340420000,1134298417281340000,31442511,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cichlidguy70,0,FALSE,FALSE,NA,NA,Rogers
1048,"Wow not a great way to be watching game 1 of the #NBAFinals 
@rogers no volume now and the feed is so jerky and qua‡ https://t.co/fSGppFRuLk",FALSE,0,NA,2019-05-31 03:26,TRUE,NA,1134300072596970000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",andrew_zeitz,0,FALSE,FALSE,NA,NA,Rogers
877,"No matter where we are we are supporting our @Raptors 

@Rogers makes it easy to stay connected thanks to our‡ https://t.co/a8CFK6y6Qp",FALSE,1,NA,2019-05-31 03:28,TRUE,NA,1134300620028950000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HomeWithAneta,0,FALSE,FALSE,NA,NA,Rogers
1338,@rogers ingnite really sucked tonight. Trying to watch game 1 of the #NBAFinals and ingnite is dropping the feed; d‡ https://t.co/oVhGOdbI8h,FALSE,0,Rogers,2019-05-31 03:43,TRUE,NA,1134304254611600000,82643620,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",andrew_zeitz,0,FALSE,FALSE,NA,NA,Rogers
875,Fun @Rogers networking night with the @OttawaChampions! Great work event getting teams together! https://t.co/XGHRvwlgCc,FALSE,6,NA,2019-05-31 03:51,FALSE,NA,1134306434601090000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bradmatthews71,0,FALSE,FALSE,NA,NA,Rogers
1044,RT @eddiedental: Will @Rogers give @Huawei owners their money back for buying a phone which they were happy to sell and profit from? #roger‡,FALSE,0,NA,2019-05-31 04:07,FALSE,NA,1134310395001220000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mustiloquent,1,TRUE,FALSE,NA,NA,Rogers
248,If you're looking for work in #Rogers; AR; check out this job: https://t.co/sqojWPyFov #Healthcare,FALSE,0,NA,2019-05-31 04:45,FALSE,NA,1134320028516410000,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>",MercyJobs,0,FALSE,FALSE,-94.1185366,36.3320196,Rogers
1335,#PhilipLind; vice chair of @Rogers argued @Huawei should be kept out of #Canadian #5G networks‡ https://t.co/7EmTkeBZ45,FALSE,0,NA,2019-05-31 06:17,TRUE,NA,1134343120051680000,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",mobileworldlive,0,FALSE,FALSE,NA,NA,Rogers
1333,I can't do anything with @rogers shitty service... Can't even have a stream longer than a few hours without my stre‡ https://t.co/765Yl0eCee,FALSE,0,NA,2019-05-31 06:37,TRUE,NA,1134348091803470000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MikeDillonVA,0,FALSE,FALSE,NA,NA,Rogers
869,@Rogers legitimately; the worst internet i've ever had. several experiences with it that I can't control who the IS‡ https://t.co/mq2j5xQogF,FALSE,0,MikeDillonVA,2019-05-31 06:38,TRUE,1134348091803470000,1134348502719480000,40769391,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MikeDillonVA,0,FALSE,FALSE,NA,NA,Rogers
1331,@Rogers stay away from Rogers at all costs,FALSE,0,MikeDillonVA,2019-05-31 06:39,FALSE,1134348091803470000,1134348541713880000,40769391,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MikeDillonVA,0,FALSE,FALSE,NA,NA,Rogers
333,You think they're #dancing; but it's really sex. Check out Ginger's face when Fred lays her back on the bench at th‡ https://t.co/5s3Mbn7nXm,FALSE,0,NA,2019-05-31 08:07,TRUE,NA,1134370873270570000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lucydreamer,0,FALSE,FALSE,NA,NA,Rogers
1329,RT @YtDorel: Yo @Rogers can y'all stop to try to hack my Google account? I don't even use your line so get yo bitch ass somewhere else pls‡,FALSE,0,NA,2019-05-31 09:27,FALSE,NA,1134390930251930000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",softhyivabar,1,TRUE,FALSE,NA,NA,Rogers
865,@c_vanbc @natnewswatch @IvisonJ @nationalpost @Rogers Trudeau provides a lot of material with which he can be bashed.,FALSE,1,c_vanbc,2019-05-31 12:34,FALSE,1134268128664250000,1134437873023900000,1104595572,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twfrench2019,0,FALSE,FALSE,NA,NA,Rogers
1327,".@NBBAward finalists @bbrehl &amp; #PhilLind are nominated for their book ""Right Hand Man"". As long-time second-in-comm‡ https://t.co/GPk7FLZSPp",FALSE,0,NA,2019-05-31 13:01,TRUE,NA,1134444677439060000,NA,"<a href=""http://expion.com"" rel=""nofollow"">Meltwater Social</a>",TorontoRBOT,1,FALSE,FALSE,NA,NA,Rogers
331,This job might be a great fit for you: Service Electrician - https://t.co/780chtWd9X #Rogers #ElectricianJobs,FALSE,0,NA,2019-05-31 13:09,FALSE,NA,1134446681490010000,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>",Rogers_Electric,0,FALSE,FALSE,-90.1848103,32.2987573,Rogers
863,@Hinchtown @detroitgp @SPMIndyCar @NBCSports @ArrowGlobal @HondaRacing_HPD Sorry I wont be able to watch again Hinc‡ https://t.co/rBFFB3fl1g,FALSE,0,Hinchtown,2019-05-31 13:18,TRUE,1134444606853210000,1134449029314760000,30969644,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kevink61,0,FALSE,FALSE,NA,NA,Rogers
1325,.@Rogers @RogersHelps my #1 priority for today is finding a replacement for all of my Rogers services. Been almost‡ https://t.co/QYFmiyiPra,FALSE,1,NA,2019-05-31 13:18,TRUE,NA,1134449112827510000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheFrankMoe,1,FALSE,FALSE,NA,NA,Rogers
861,Don't let him Slip away! The early-bird deadline for the #OHBA2019AoD is tonight at 11:59PM!  Get your submissions‡ https://t.co/8DMSrBWbSS,FALSE,5,NA,2019-05-31 13:37,TRUE,NA,1134453925631930000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OntarioHBA,5,FALSE,FALSE,NA,NA,Rogers
23,"RT @Sportsnet: Only one will stand at the end of it all.

Rise up for the @Raptors; Canada. <U+0001F1E8><U+0001F1E6>

#NBAFinals | #WeTheNorth https://t.co/M9e8a‡",FALSE,0,NA,2019-05-31 13:59,FALSE,NA,1134459293791600000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rogers,2672,TRUE,FALSE,NA,NA,Rogers
244,Want to work at Rogers? We're hiring in Monroe; LA! Click for details: https://t.co/8nnHxDi8mU #Rogers #ElectricianJobs,FALSE,0,NA,2019-05-31 14:02,FALSE,NA,1134460170908520000,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>",Rogers_Electric,0,FALSE,FALSE,-92.1193012,32.5093109,Rogers
857,@TheFrankMoe @Rogers @RogersHelps Wightmans has fibe in town now. I have heard good things.,FALSE,3,TheFrankMoe,2019-05-31 14:12,FALSE,1134449112827510000,1134462650639880000,137082671,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fishandurkel,0,FALSE,FALSE,NA,NA,Rogers
855,"Online chat with @Rogers about having issues with internet. ""Ok I'm going to do a signal reset; please unplug your‡ https://t.co/7Jn957RvqP",FALSE,2,NA,2019-05-31 14:29,TRUE,NA,1134466908831560000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarkLegault,0,FALSE,FALSE,NA,NA,Rogers
1317,like seriously @RogersHelps  @Rogers how do you let this happen. https://t.co/EMNl2ILIrp,FALSE,6,MarkLegault,2019-05-31 14:34,FALSE,1134466908831560000,1134468077977040000,15444699,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MarkLegault,0,FALSE,FALSE,NA,NA,Rogers
853,@Rogers I am tired of seeing this message. @MAnthony13 https://t.co/4q2Yg5FG28,FALSE,0,Rogers,2019-05-31 14:34,FALSE,NA,1134468111237870000,82643620,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dfraser21,0,FALSE,FALSE,NA,NA,Rogers
1315,@MarkLegault @RogersHelps @Rogers <U+0001F926><U+200D><U+2640><U+FE0F>,FALSE,0,MarkLegault,2019-05-31 14:40,FALSE,1134468077977040000,1134469752787800000,15444699,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kwalshauthor,0,FALSE,FALSE,NA,NA,Rogers
851,Internet &amp; TV were out of commission Wednesday &amp; they∆re not working again today. Glad they fixed the problem long‡ https://t.co/9xbnhGxSRK,FALSE,0,NA,2019-05-31 14:50,TRUE,NA,1134472183802180000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aeablue,0,FALSE,FALSE,NA,NA,Rogers
243,I wish Canada mobile service providers had free music streaming option available. Music drains my data <U+0001F621> #Rogers #Bellcanada,FALSE,0,NA,2019-05-31 14:54,FALSE,NA,1134473162702370000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wisdomzero,0,FALSE,FALSE,NA,NA,Rogers
329,Want to work in Alpharetta; GA? View our latest opening: https://t.co/sW2umlrhkG #Rogers #SkilledTrade,FALSE,0,NA,2019-05-31 14:56,FALSE,NA,1134473668724040000,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>",Rogers_Electric,0,FALSE,FALSE,-84.2940899,34.0753762,Rogers
30,RT @RogersBiz: Although it∆s dubbed North America∆s fastest-growing tech conference; @CollisionHQ is about more than #technology˘it∆s about‡,FALSE,0,NA,2019-05-31 15:07,FALSE,NA,1134476392001880000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rogers,1,TRUE,FALSE,NA,NA,Rogers
849,Avalon; Queenswood Heights and Fallingbrook are being ripped up by @Bell &amp; @Rogers. I am attending a workshop at‡ https://t.co/qlrAlzQUdh,FALSE,3,NA,2019-05-31 15:18,TRUE,NA,1134479290127580000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StephenBlais,1,FALSE,FALSE,NA,NA,Rogers
1311,Not just another G at @FCM_online exploring the 5G communications technology that is coming to @CityBrampton!‡ https://t.co/8W09Qd8Jfq,FALSE,8,NA,2019-05-31 15:24,TRUE,NA,1134480880813110000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paulvicente,3,FALSE,FALSE,NA,NA,Rogers
847,Great turnout at @Rogers Square in Halifax for Game 1! https://t.co/svbQG4QTq5,FALSE,0,NA,2019-05-31 15:36,FALSE,NA,1134483775264630000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",B_Arsenault,0,FALSE,FALSE,NA,NA,Rogers
327,Mercy Health is hiring in #Rogers; AR! Click the link in our bio to apply: Social Worker I #SocialSciences,FALSE,0,NA,2019-05-31 15:47,FALSE,NA,1134486685079610000,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>",tmj_usa_socsci,0,FALSE,FALSE,-94.1185366,36.3320196,Rogers
239,We're hiring! Click to apply: Construction Apprentice-Green Bay; WI - https://t.co/Wqo2Sr1Qmo #Rogers #ElectricianJobs,FALSE,0,NA,2019-05-31 15:49,FALSE,NA,1134487112613470000,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>",Rogers_Electric,0,FALSE,FALSE,-88.019826,44.519159,Rogers
1309,RT @StephenBlais: Avalon; Queenswood Heights and Fallingbrook are being ripped up by @Bell &amp; @Rogers. I am attending a workshop at #FCM2019‡,FALSE,0,NA,2019-05-31 15:55,FALSE,NA,1134488636857210000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dave_dave007,1,TRUE,FALSE,NA,NA,Rogers
843,@kevink61 @Hinchtown @detroitgp @SPMIndyCar @NBCSports @ArrowGlobal @HondaRacing_HPD @Rogers @IndyCar They're on NBC this weekend.,FALSE,0,kevink61,2019-05-31 16:52,FALSE,1134449029314760000,1134502948241890000,247762297,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NancyWormington,0,FALSE,FALSE,NA,NA,Rogers
1305,@NancyWormington @Hinchtown @detroitgp @SPMIndyCar @NBCSports @ArrowGlobal @HondaRacing_HPD @Rogers @IndyCar I thin‡ https://t.co/bb3jV5JTmW,FALSE,0,NancyWormington,2019-05-31 16:58,TRUE,1134502948241890000,1134504418403950000,804382106453417000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kevink61,0,FALSE,FALSE,NA,NA,Rogers
325,Interested in a job in #Rogers; AR? This could be a great fit. Click the link in our bio to apply: Ultrasound Techn‡ https://t.co/LYXXnTVwhB,FALSE,0,NA,2019-05-31 16:59,TRUE,NA,1134504597630830000,NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>",tmj_meddvcjobs,0,FALSE,FALSE,-94.1185366,36.3320196,Rogers
